Title,Price,Bedrooms,Bathrooms,Square_feet,Dog,Cat,Parking,Smoking,Time_posted,Longitude,Latitude,Area
"$2150 / 625ft2 - New listing! Studio downstairs, hardwood floors, garden, pool, Bonus! (mountain view) ",2150.0,0.0,1.0,625.0,No,Yes,,smoking ok,2020-02-16 15:11:00,-122.075808,37.383577,pen
$3700 / 2br - 1237ft2 - Modern Renovated apartments adjacent to Cupertino Village/Apple Park (cupertino) ,3700.0,2.0,2.0,1237.0,Yes,Yes,,no smoking,2020-03-02 12:34:00,-122.00607,37.332142,sby
$2676 / 1br - 780ft2 - Large 1 Bedroom in Private Location With Large Living Room & W/D! (san jose north) ,2676.0,1.0,1.0,780.0,Yes,Yes,,no smoking,2020-03-02 12:29:00,-121.925197,37.401468,sby
$2800 / 2br - 980ft2 - Beautiful Sunny Novato (novato) ,2800.0,2.0,1.0,980.0,No,No,,no smoking,2020-03-02 12:34:00,-122.576373,38.104846,nby
"$3495 / 2br - 1005ft2 - Storage,Wood Flrs, Walk to Apple, Cupertino School District, Spa, Pool (cupertino) ",3495.0,2.0,2.0,1005.0,No,No,,smoking ok,2020-02-27 17:31:00,-122.04541,37.335938,sby
"$2150 / 1br - 800ft2 - Spacious 1 Bedroom, 1 Bathroom Available Now! Tour Today! (san jose south) ",2150.0,1.0,1.0,800.0,Yes,Yes,,smoking ok,2020-03-02 12:34:00,-121.840975,37.316916,sby
"$2095 / 1br - 575ft2 - W San Jose 1BR apt, Abundant storage, Modern kitchen, Swimming pool (san jose west) ",2095.0,1.0,1.0,575.0,No,Yes,,smoking ok,2020-02-21 11:03:00,-121.966268,37.306185,sby
$1580 / 1br - Very Nice as New 1 Bedroom (vallejo / benicia) ,1580.0,1.0,1.0,,No,No,,smoking ok,2020-02-06 19:52:00,-122.258333,38.100158,eby
$3115 / 2br - 792ft2 - TWO WEEKS FREE RENT FOR END OF WINTER @ Arioso Apartments (cupertino) ,3115.0,2.0,2.0,792.0,Yes,Yes,,no smoking,2020-03-02 12:33:00,-122.00607,37.332142,sby
"$2495 MUNI, Highway and BART Adjacent, Commute Just About Anywhere! (castro / upper market) ",2495.0,0.0,1.0,,Yes,Yes,no parking,no smoking,2020-03-02 12:33:00,-122.428709,37.767734,sfc
$2500 / 1br - Large Nob Hill One Bed One Bath Apartment ~ J.Wavro (nob hill) ,2500.0,1.0,1.0,,Yes,Yes,street parking,smoking ok,2020-03-02 12:33:00,-122.4186,37.7917,sfc
"$2485 / 1br - 754ft2 - Renovated 1x1, vinyl throughout living room! Tour today! (dublin / pleasanton / livermore) ",2485.0,1.0,1.0,754.0,Yes,Yes,,no smoking,2020-03-02 12:31:00,-121.895635,37.705382,eby
$3300 / 2br - 1185ft2 - Stylish and modern town home with view of the bay above Bay Street! (emeryville) ,3300.0,2.0,1.5,1185.0,No,No,,smoking ok,2020-03-02 12:33:00,-122.362,37.94,eby
$2695 / 2br - 1200ft2 - House for Rent (santa cruz) ,2695.0,2.0,1.0,1200.0,No,No,,smoking ok,2020-02-26 10:05:00,-121.9881,36.9721,scz
"$2909 / 2br - 870ft2 - Pool-View 2 Bed 1 Bath, Brand New Renovation➠OPEN HOUSE SPECIALS! (santa clara) ",2909.0,2.0,1.0,870.0,Yes,Yes,,no smoking,2020-03-02 12:32:00,-121.99717,37.359141,sby
"$4750 / 2br - Ready for Move-In, Updated 2+ Bedroom in North Beach. (north beach / telegraph hill) ",4750.0,2.0,0.5,,No,No,,smoking ok,2020-02-07 09:34:00,-122.410032,37.803202,sfc
$2385 / 1br - 754ft2 - Life in Dublin just got nicer! Tour this 1 Bed 1 Bath Today! (dublin / pleasanton / livermore) ,2385.0,1.0,1.0,754.0,Yes,Yes,,no smoking,2020-03-02 12:32:00,-121.895635,37.705382,eby
"$2496 / 1br - 731ft2 - Great New Deal| South Facing ! # 213, Newly Renovated (san jose north) ",2496.0,1.0,1.0,731.0,Yes,Yes,,no smoking,2020-03-02 12:32:00,-121.910734,37.365996,sby
$4850 / 2br - Sunny South Beach with parking (SOMA / south beach) ,4850.0,2.0,2.0,,No,No,,no smoking,2020-02-28 17:15:00,-122.397223,37.778907,sfc
"$1825 / 1br - 715ft2 - Fitness Studio, Fireplace, Pantry, Dishwasher, Patio, WD (fairfield / vacaville) ",1825.0,1.0,1.0,715.0,Yes,Yes,,smoking ok,2020-03-02 12:32:00,-122.128668,38.214247,eby
$3272 / 760ft2 - Enjoy natural lighting within a well-established wooded setting garden (sunnyvale) ,3272.0,,,760.0,Yes,Yes,,no smoking,2020-03-02 12:32:00,-122.061448,37.338851,sby
$4470 / 2br - 1067ft2 - Gorgeous Modern 2 Bedroom- Coming Soon! (redwood city) ,4470.0,2.0,2.0,1067.0,Yes,Yes,street parking,no smoking,2020-03-02 12:08:00,-122.2091,37.4815,pen
$3096 / 2br - 1151ft2 - Luxury Living In Pleasanton!! Large two bedroom!! (dublin / pleasanton / livermore) ,3096.0,2.0,2.0,1151.0,Yes,Yes,,no smoking,2020-02-28 13:24:00,-121.892149,37.685998,eby
"$1995 / 1br - 510ft2 - Renovated 1x1, First Floor End Unit - Minutes from GG Bridge (san rafael) ",1995.0,1.0,1.0,510.0,Yes,Yes,street parking,no smoking,2020-03-02 12:31:00,-122.535988,37.996922,nby
"$3500 Ready for Move-in! Sunny, Upgraded Penthouse Studio in North Beach. (north beach / telegraph hill) ",3500.0,0.0,1.0,,No,No,,smoking ok,2020-02-07 10:02:00,-122.409938,37.803214,sfc
$5799 / 4br - BEST 4BDRM 2 Ba nr. Prime 9th Ave. & Irving (inner sunset / UCSF) ,5799.0,4.0,2.0,,No,No,,no smoking,2020-02-24 18:39:00,-122.468451,37.763943,sfc
"$5224 / 2br - 1624ft2 - Be Here, Be Home.....Agora at South Main $99 Sec.Dep. OAC ",5224.0,2.0,2.0,1624.0,Yes,Yes,,no smoking,2020-03-02 12:25:00,-122.058273,37.892824,eby
$1975 / 1br - 1BD RENOVATED UNIT W/ GARAGE-WALK TO BART AND DTWN LAFAYETTE (lafayette / orinda / moraga) ,1975.0,1.0,1.0,,No,Yes,,smoking ok,2020-02-28 16:27:00,-122.122307,37.892585,eby
$2795 / 1br - Upscale 1BD/1BA San Francisco Apartment in Trophy Residence (western addition) ,2795.0,1.0,1.0,,No,No,no parking,no smoking,2020-03-02 11:55:00,-122.435343,37.779665,sfc
$3120 / 2br - 1133ft2 - Very Spacious 2 Bedroom 2 Bath! Top Floor!! (dublin / pleasanton / livermore) ,3120.0,2.0,2.0,1133.0,Yes,Yes,,no smoking,2020-03-02 12:30:00,-121.897345,37.704392,eby
"$2150 / 2br - 970ft2 - Pool, Soaking Tub, Granite Look Counter, WD (fairfield / vacaville) ",2150.0,2.0,1.0,970.0,Yes,Yes,,smoking ok,2020-03-02 12:30:00,-122.128668,38.214247,eby
"$3225 / 2br - 650ft2 - Incredible Amenities, BBQ and Picnic Area, Solar Powered Community (berkeley) ",3225.0,2.0,1.0,650.0,Yes,Yes,,smoking ok,2020-03-02 12:19:00,-122.286345,37.872072,eby
$4951 / 2br - 1717ft2 - Townhouse AVAILABLE NOW! Reduced Savings of over $3400!! (walnut creek) ,4951.0,2.0,2.5,1717.0,Yes,Yes,,no smoking,2020-03-02 12:23:00,-122.0549,37.9053,eby
$3795 / 2br - 1020ft2 - Lovely 2 Bedroom Alongside Foster City Lagoon !! Great Deal Today !! (foster city) ,3795.0,2.0,2.0,1020.0,Yes,Yes,,smoking ok,2020-03-02 12:30:00,-122.27,37.5538,pen
$2700 / 3br - 1175ft2 - Spacious 3 bedroom 1.5 bath duplex in El Cerrito! (albany / el cerrito) ,2700.0,3.0,1.5,1175.0,No,No,,smoking ok,2020-02-21 12:24:00,-122.307425,37.915771,eby
"$2875 / 2br - 973ft2 - Fully-equipped kitchen, Pool, 24 hour Maintenance (san jose south) ",2875.0,2.0,2.0,973.0,No,No,,smoking ok,2020-02-11 17:43:00,-121.878087,37.282895,sby
$3373 / 1br - 544ft2 - ☞777Tenn The luckiest Building in Dogpatch with Amazing specials! (potrero hill) ,3373.0,1.0,1.0,544.0,Yes,Yes,,smoking ok,2020-03-02 12:30:00,-122.3971,37.7621,sfc
"$2795 / 1br - 650ft2 - HEART OF LAKE MERRITT neighborhood- Walk to Lake, Bart, Downtown (LAKE MERRITT) ",2795.0,1.0,1.0,650.0,No,Yes,,smoking ok,2020-03-02 12:30:00,-122.256289,37.811903,eby
$2950 / 2br - 1144ft2 - Stunning views of the Bay & marina from this remodeled 2/2 condo! (emeryville) ,2950.0,2.0,2.0,1144.0,No,No,,smoking ok,2020-02-20 12:13:00,-122.29497,37.840675,eby
$3600 / 1br - 20th Floor! Luxury Soma Grand condo. City Views! Balcony!  ~ J.Wavro (SOMA / south beach) ,3600.0,1.0,1.0,,No,No,,smoking ok,2020-03-02 12:30:00,-122.413158,37.777457,sfc
$4195 / 2br - This Pac Heights Home is the Perfect Place! - Photos to Come! (pacific heights) ,4195.0,2.0,1.5,,Yes,Yes,no parking,no smoking,2020-03-02 12:29:00,-122.440511,37.788427,sfc
$2200 / 1br - 530ft2 - Remodeled top floor condo in a lovely wooded community! (richmond / point / annex) ,2200.0,1.0,1.0,530.0,No,No,,smoking ok,2020-02-25 12:06:00,-122.340074,37.91278,eby
"$4350 / 2br - 1175ft2 - Spacious and Modern 2 bedroom floor plan, available now at Encasa! (sunnyvale) ",4350.0,2.0,2.0,1175.0,Yes,Yes,,no smoking,2020-03-02 12:29:00,-122.012776,37.398686,sby
$2647 / 1br - 692ft2 - 6 Weeks Free Rent! Urban Living in the Heart of Downtown Santa Cruz (santa cruz) ,2647.0,1.0,1.0,692.0,Yes,Yes,,smoking ok,2020-03-02 12:29:00,-122.025028,36.971487,scz
$2425 / 2br - 822ft2 - ***Branham House Welcomes You With Open Arms!!! (san jose south) ,2425.0,2.0,1.5,822.0,No,No,,no smoking,2020-03-02 12:22:00,-121.8896,37.2568,sby
"$2100 / 1br - 657ft2 - 1bd/1bath in Walnut Creek with in unit washer and dryer, pet friendly! (walnut creek) ",2100.0,1.0,1.0,657.0,Yes,Yes,,no smoking,2020-02-24 10:44:00,-122.050673,37.881524,eby
"$2150 / 2br - PRIVATE BACKYARD, GARAGE & IN-UNIT LAUNDRY, shows like a HOME! (concord / pleasant hill / martinez) ",2150.0,2.0,1.0,,No,No,,smoking ok,2020-03-02 12:29:00,-122.024317,37.971835,eby
$10950 / 4br - 3207ft2 - Stunning 4BD/3BA Overlooking Homestead Valley - Views!- FOUNDATION (mill valley) ,10950.0,4.0,3.0,3207.0,Yes,No,,no smoking,2020-03-02 11:56:00,-122.551887,37.899125,nby
$3895 / 2br - 1052ft2 - 2x2 Experience Los Gatos Living here @ BAYTREE!🏡 🍂 (Los Gatos) ,3895.0,2.0,2.0,1052.0,Yes,Yes,,no smoking,2020-02-25 09:48:00,-121.983918,37.229594,sby
$4650 / 1br - 920ft2 - Beautiful Mission Bay 1 bedroom apt in a nice full amenities building! (SOMA / south beach) ,4650.0,1.0,1.0,920.0,No,No,,smoking ok,2020-03-02 12:29:00,-122.3867,37.7694,sfc
"$7900 / 4br - 1700ft2 - Charming 3-4 BR duplexes,1/2 block north of UC on Spruce @ Hearst (berkeley) ",7900.0,4.0,1.5,1700.0,No,No,,no smoking,2020-02-25 23:02:00,-122.265172,37.876039,eby
$5049 / 2br - 1717ft2 - Look and Lease Special! REDUCED price with  savings of $2232! (walnut creek) ,5049.0,2.0,2.5,1717.0,Yes,Yes,,no smoking,2020-03-02 12:29:00,-122.058273,37.892824,eby
$2600 / 1br - 666ft2 - Remodeled and FURNISHED condo with resort-style amenities! (emeryville) ,2600.0,1.0,1.0,666.0,No,No,,smoking ok,2020-02-25 12:43:00,-122.30118,37.837427,eby
"$2600 / 2br - Cozy & Quiet 2-1BR/1BA, Fourth Floor, Elevator (nob hill) ",2600.0,2.0,1.0,,No,No,no parking,smoking ok,2020-03-02 12:23:00,-122.4079,37.7929,sfc
$2775 / 1br - 683ft2 - Renovated downtown Burlingame 1 bedroom home [smflo103] (burlingame) ,2775.0,1.0,1.0,683.0,No,No,,smoking ok,2020-03-02 11:21:00,-122.353706,37.578902,pen
"$4975 / 2br - 1049ft2 - 8 Weeks Free! Penthouse Unit, City Views (oakland lake merritt / grand) ",4975.0,2.0,2.5,1049.0,Yes,Yes,,smoking ok,2020-03-02 12:28:00,-122.264955,37.805515,eby
$1350 / 3br - Adorable 3BED home in the highly coveted Maxwell Park district ,1350.0,3.0,2.0,,Yes,Yes,,smoking ok,2020-03-02 12:28:00,-122.1884,37.7878,eby
"$5600 / 2br - 990ft2 - Leasing Now, Clubhouse, City and Bay Views Waitlist Open (lower nob hill) ",5600.0,2.0,2.0,990.0,Yes,Yes,,smoking ok,2020-03-02 12:28:00,-122.421154,37.787424,sfc
$2435 / 1br - 643ft2 - $1500 off 1st month! 1 bed/ 1 bath Move-in 3/21! 2nd Floor!! (milpitas) ,2435.0,1.0,1.0,643.0,No,Yes,,no smoking,2020-03-02 12:27:00,-121.8899,37.408072,sby
$1715 / 1br - 738ft2 - BEST OF THE CENTRAL VALLEY!!!!!!!!!!!!!! (1005 E. Atherton Dr) ,1715.0,1.0,1.0,738.0,Yes,Yes,,smoking ok,2020-03-02 12:27:00,-121.2344,37.7808,eby
$4475 / 3br - Remodeled top floor flat with washer and dryer in unit! ~ J.Wavro (inner richmond) ,4475.0,3.0,1.5,,No,No,,smoking ok,2020-03-02 12:27:00,-122.466154,37.777136,sfc
"$3727 / 1br - 650ft2 - Everything You Need, All Right Here (SOMA / south beach) ",3727.0,1.0,1.0,650.0,Yes,Yes,,no smoking,2020-03-02 12:27:00,-122.391183,37.772721,sfc
$4950 / 2br - 2 BD 2BA ELEGANT CONDO-Coming soon-includes parking*** (laurel hts / presidio) ,4950.0,2.0,2.0,,No,No,,smoking ok,2020-02-27 10:25:00,-122.4614,37.7812,sfc
"$2800 / 3br - 1435ft2 - $2,800 (pittsburg / antioch) ",2800.0,3.0,2.0,1435.0,No,No,,smoking ok,2020-02-10 16:55:00,-121.9172,38.0031,eby
"$4036 / 2br - 975ft2 - Leasing Now, Controlled Access, Cats and Dogs OK (mountain view) ",4036.0,2.0,2.0,975.0,Yes,Yes,,no smoking,2020-03-02 12:27:00,-122.064613,37.374786,pen
$2469 / 2br - 1000ft2 - A+Remodel With Washer and Dryer! Free Rent Til 3/14! Move TODAY (hayward / castro valley) ,2469.0,2.0,1.0,1000.0,Yes,Yes,street parking,smoking ok,2020-03-02 12:08:00,-122.080265,37.66584,eby
$1650 / 400ft2 - Cute studio unit in the heart of Berkeley welcomes UC Students 2451 (berkeley) ,1650.0,0.0,1.0,400.0,No,No,street parking,smoking ok,2020-03-02 12:20:00,-122.285793,37.861997,eby
$4400 / 2br - 1076ft2 - BEAUTIFULLY REMODELED! GREAT LOCATION ! CLOSE TO MAJOR COMPANIES! (san mateo) ,4400.0,2.0,2.0,1076.0,No,No,,smoking ok,2020-03-02 12:27:00,-122.291779,37.538536,pen
$3150 / 1br - 750ft2 - Great Location and Unit (haight ashbury) ,3150.0,1.0,1.0,750.0,No,No,street parking,smoking ok,2020-03-02 12:20:00,-122.447568,37.768969,sfc
$1915 / 1br - 640ft2 - ALL NEW!WOOD FLOORS!STORAGE!IN DOWNTOWN! (san leandro) ,1915.0,1.0,1.0,640.0,No,Yes,,no smoking,2020-03-02 12:27:00,-122.151446,37.719438,eby
"$2500 / 2br - 848ft2 - UNIT FOR RENT $2,500 (concord / pleasant hill / martinez) ",2500.0,2.0,1.0,848.0,No,No,,smoking ok,2020-02-10 14:08:00,-122.042549,37.946428,eby
$3195 / 1br - Let This One Bedroom Be Yours Now! - $95 Move-In Special (laurel hts / presidio) ,3195.0,1.0,1.0,,Yes,Yes,no parking,no smoking,2020-03-02 12:26:00,-122.459256,37.786623,sfc
$3009 / 2br - 940ft2 - Live Like You Want. That's Our Anthem (san jose south) ,3009.0,2.0,2.0,940.0,Yes,Yes,,no smoking,2020-03-02 12:26:00,-121.8306,37.2458,pen
$2884 / 2br - 875ft2 - Don't miss this Deal! ONE MONTH FREE RENT! Two Bedroom available now! (redwood city) ,2884.0,2.0,1.0,875.0,Yes,Yes,street parking,no smoking,2020-03-02 12:26:00,-122.24174,37.488889,sby
$3116 / 1br - 683ft2 - $3116  Best VALUE in Temescal -heated swimming pool and HOT TUB!! (oakland piedmont / montclair) ,3116.0,1.0,1.5,683.0,Yes,Yes,,no smoking,2020-03-02 12:26:00,-122.265413,37.828666,eby
$2899 / 510ft2 - Spacious Studio home with $500 look and lease $100 deposit (downtown / civic / van ness) ,2899.0,0.0,1.0,510.0,No,No,,smoking ok,2020-03-02 12:26:00,-122.4147,37.7725,sfc
$1850 / 1br - 740ft2 - 1 bedroom downtown brentwood now available!! (brentwood / oakley) ,1850.0,1.0,1.0,740.0,Yes,Yes,,smoking ok,2020-03-02 12:26:00,-121.702957,37.93613,eby
$2199 / 2br - Move-In Special - Call today for Upstairs Location (dublin / pleasanton / livermore) ,2199.0,2.0,1.0,,No,Yes,,no smoking,2020-03-02 12:25:00,-121.747363,37.709729,eby
$3407 / 1br - 695ft2 - 1 Bedrooms Up To 4 Weeks Free In Brand New Luxury Apartment Community! (oakland downtown) ,3407.0,1.0,1.0,695.0,Yes,Yes,,no smoking,2020-03-02 11:51:00,-122.2668,37.8085,eby
$6565 / 3br - 1445ft2 - Three bedroom 3x3 with upgraded finishes. Come see Apt 325! (Dogpatch) ,6565.0,3.0,3.0,1445.0,Yes,Yes,,no smoking,2020-03-02 12:25:00,-122.391601,37.759146,sfc
$3808 / 1br - 845ft2 - 1 MONTH FREE! Large Apartment w/Great Views of FiDi! (SOMA / south beach) ,3808.0,1.0,1.0,845.0,No,Yes,,smoking ok,2020-03-02 12:25:00,-122.399457,37.780917,sfc
"$2750 / 2br - 876ft2 - Lots of storage in 2BR 1BA apt, Open concept living, Modern kitchen (santa clara) ",2750.0,2.0,1.0,876.0,No,Yes,,smoking ok,2020-03-02 12:25:00,-121.98663,37.339879,sby
"$4050 / 3br - Spacious 3-2BR, Multiple Laundry Machines, Fantastic Location (nob hill) ",4050.0,3.0,1.0,,No,No,no parking,smoking ok,2020-03-02 12:25:00,-122.408251,37.790227,sfc
"$2150 / 1br - 620ft2 - 1 Bedroom, 1 Bathroom, Pet Friendly, 24hr Gym! (fremont / union city / newark) ",2150.0,1.0,1.0,620.0,Yes,Yes,,no smoking,2020-03-02 12:24:00,-122.072385,37.591042,eby
$3000 / 2br - 979ft2 - Japantown Town house for rent (san jose downtown) ,3000.0,2.0,2.5,979.0,No,No,,no smoking,2020-03-02 12:24:00,-121.896333,37.349512,sby
$2435 / 1br - 643ft2 - $1500 off 1st month! 1 bed/ 1 bath Move-in March 14th! 3rd Floor!! (milpitas) ,2435.0,1.0,1.0,643.0,No,Yes,,no smoking,2020-03-02 12:24:00,-121.8899,37.408072,sby
$2830 / 1br - 893ft2 - Take the Next Move Now (novato) ,2830.0,1.0,1.0,893.0,No,No,,smoking ok,2020-02-25 09:56:00,-122.566491,38.105919,nby
$8000 / 2br - Grand Residence - 2+ bed 2 bath - Parking & Views! ~ J.Wavro (SOMA / south beach) ,8000.0,2.0,2.0,,Yes,Yes,valet parking,smoking ok,2020-03-02 12:24:00,-122.395813,37.791153,sfc
$3700 / 1759ft2 - 3Bed/2.5Bath+Loft/Media/4th Bedroom - 3700$/month (san jose downtown) ,3700.0,,,1759.0,Yes,Yes,,smoking ok,2020-03-02 12:24:00,-121.8508,37.3518,sby
$4195 / 2br - Bright One Bedroom Apartment in Heights - $95 Move-in Special (laurel hts / presidio) ,4195.0,2.0,1.0,,Yes,Yes,no parking,no smoking,2020-03-02 12:24:00,-122.459256,37.786623,sfc
$3350 / 443ft2 - SPECIAL SPECIAL SPECIAL 1 MONTH FREE! (palo alto) ,3350.0,0.0,1.0,443.0,No,No,,no smoking,2020-03-02 12:10:00,-122.161524,37.450289,pen
"$2550 / 1br - Renovated downtown 1b/1ba w/ private outdoor patio, secure entry (downtown / civic / van ness) ",2550.0,1.0,1.0,,No,No,street parking,smoking ok,2020-02-21 16:11:00,-122.415655,37.785741,sfc
$3750 / 2br - 915ft2 - ***Vist The Meadows Today !The Heart Of Silicon Valley *** (sunnyvale) ,3750.0,2.0,2.0,915.0,No,Yes,,no smoking,2020-03-02 12:23:00,-122.045143,37.387624,sby
$2800 / 2br - 1150ft2 - Large 2 Bedroom in Beautiful Blossom Valley (san jose south) ,2800.0,2.0,2.0,1150.0,No,No,,no smoking,2020-02-17 08:41:00,-121.806418,37.235864,sby
"$2775 / 2br - 1013ft2 - Controlled Access, Package Acceptance, Patio/ Balcony (san jose north) ",2775.0,2.0,2.0,1013.0,No,No,,smoking ok,2020-03-02 12:23:00,-121.881552,37.402886,sby
"$3100 / 1br - 1000ft2 - LARGE 1 - 2 BEDROOM UCSF FLAT GOLDEN GATE, DOWNTOWN, + MARIN VIEWS! (inner sunset / UCSF) ",3100.0,1.0,1.0,1000.0,No,Yes,,no smoking,2020-02-28 10:58:00,-122.468457,37.756462,sfc
$1825 / 1br - 650ft2 - Looking for beautiful apt? PLEASE CALL ME (concord / pleasant hill / martinez) ,1825.0,1.0,1.0,650.0,No,No,,smoking ok,2020-02-18 09:04:00,-122.041239,37.967932,eby
$2195 / 1br - 632ft2 - **The Heartbeat Of Silicon Valley Pulses Through Our Community!!! (san jose south) ,2195.0,1.0,1.0,632.0,No,No,,no smoking,2020-03-02 12:14:00,-121.902268,37.253503,sby
"$3118 / 2br - 1106ft2 - Leasing Now, Easy Freeway Access, Washer Dryer in Unit (fremont / union city / newark) ",3118.0,2.0,2.0,1106.0,Yes,Yes,,no smoking,2020-03-02 12:22:00,-121.971875,37.557722,eby
$1825 / 1br - 650ft2 - Looking for beautiful apt? PLEASE CALL ME (concord / pleasant hill / martinez) ,1825.0,1.0,1.0,650.0,No,No,,smoking ok,2020-02-18 09:03:00,-122.041239,37.967932,eby
$4500 / 2br - UPDATED Prime North Beach Top Floor 2-Bedroom W/AC & Garage Parking! (north beach / telegraph hill) ,4500.0,2.0,1.0,,No,No,,no smoking,2020-02-19 14:15:00,-122.408295,37.802324,sfc
$2270 / 560ft2 - Ground Floor Serene Studio with Walk-in Closet! Gym/Heated Pool! (alameda) ,2270.0,0.0,1.0,560.0,Yes,Yes,,no smoking,2020-03-02 11:43:00,-122.271435,37.764265,eby
$2650 / 1br - Updated 1-Bedroom in the Marina (marina / cow hollow) ,2650.0,1.0,1.0,,No,No,street parking,smoking ok,2020-02-19 14:17:00,-122.429581,37.798832,sfc
$3610 / 2br - 1187ft2 - Naturally Well-Lit 2x2 Apartment in the Heart of Santa Clara (santa clara) ,3610.0,2.0,2.0,1187.0,Yes,Yes,,no smoking,2020-03-02 10:57:00,-121.933623,37.346332,sby
$3900 / 2br - Spacious 2-Bed/1-Bath House W/Bonus Room & Bathroom! (sunset / parkside) ,3900.0,2.0,1.0,,Yes,Yes,,smoking ok,2020-02-26 11:21:00,-122.488117,37.738481,sfc
$3150 / 1br - UPDATED Nob Hill 1-Bedroom! (russian hill) ,3150.0,1.0,1.0,,No,No,street parking,no smoking,2020-02-26 11:29:00,-122.416599,37.795814,sfc
$3700 / 1br - Fully Remodeled Russian Hill 1-Bedroom W/Views! (russian hill) ,3700.0,1.0,1.0,,No,No,street parking,no smoking,2020-02-26 13:26:00,-122.416664,37.799504,sfc
$3350 / 1br - Updated Spacious 1-Bedroom in Russian Hill! (russian hill) ,3350.0,1.0,1.0,,No,No,street parking,no smoking,2020-02-27 14:41:00,-122.416664,37.799504,sfc
$5500 / 3br - TOP FLOOR 3BR/2.5BA UPDATED KITCHEN/BATH PERIOD DETAILS PRIME LOCATION (castro / upper market) ,5500.0,3.0,1.5,,No,No,no parking,no smoking,2020-02-19 08:09:00,-122.434301,37.754141,sfc
"$2250 Spacious Studio W/Private Deck, Garage Parking & Views! (twin peaks / diamond hts) ",2250.0,0.0,1.0,,No,No,,no smoking,2020-02-25 15:09:00,-122.443067,37.755974,sfc
$7000 / 4br - 3300ft2 - Sky Hawk Single Level Home (santa rosa) ,7000.0,4.0,3.5,3300.0,Yes,No,,smoking ok,2020-03-02 12:22:00,-122.6393,38.4592,nby
$3200 / 2br - SPACIOUS 2BR/1BA w/Bonus ROOM IN CLASSIC BEAUX ARTS BUILDING (lower nob hill) ,3200.0,2.0,1.0,,No,No,no parking,no smoking,2020-02-25 09:41:00,-122.417765,37.788137,sfc
$1145 / 1br - 680ft2 - Come See 1B1B $1145 MtoM Lease Ready to  Move In Now! (pittsburg / antioch) ,1145.0,1.0,1.0,680.0,No,No,,smoking ok,2020-03-02 11:54:00,-121.834137,38.003737,eby
"$3040 / 1br - 720ft2 - Great location, beautiful 1 bed 1 bath (sunnyvale) ",3040.0,1.0,1.0,720.0,Yes,Yes,,smoking ok,2020-02-05 17:11:00,-122.419416,37.774929,sby
$1600 / 500ft2 - Downtown Studio Private Yard (santa rosa) ,1600.0,0.0,1.0,500.0,Yes,Yes,,no smoking,2020-03-02 12:21:00,-122.713998,38.443011,nby
"$4724 / 2br - 1717ft2 - $99 Sec. Dep. OAC Reduced Savings of over $4,000!! ",4724.0,2.0,2.0,1717.0,Yes,Yes,,no smoking,2020-03-02 12:21:00,-122.058273,37.892824,eby
"$2900 / 1br - 772ft2 - Ample Closet Space, Saltwater Swimming Pool, BBQ & Picnic Areas (larkspur) ",2900.0,1.0,1.0,772.0,Yes,Yes,,no smoking,2020-03-02 12:21:00,-122.5362,37.9367,nby
$2995 / 2br - Ground Floor 2BR/2BA  - Great Location! Shadow Woods (oakland hills / mills) ,2995.0,2.0,2.0,,No,No,,smoking ok,2020-02-25 10:29:00,-122.148894,37.771689,eby
$3435 / 2br - 1155ft2 - Turing the Fields Milpitas (Call for specials) (milpitas) ,3435.0,2.0,2.0,1155.0,Yes,Yes,,no smoking,2020-02-16 15:04:00,-121.898987,37.411674,sby
$1825 / 1br - 650ft2 - Beautiful remodeled apt available on March 15th (concord / pleasant hill / martinez) ,1825.0,1.0,1.0,650.0,No,No,,smoking ok,2020-02-25 16:42:00,-122.041239,37.967932,eby
